inquiry_id,ind_det_credit_debts_balance,ind_det_debts_interestRate,ind_det_debts_currentBalancet,ind_det_debts_monthlyPayment,ind_det_debts_originalAmount,ind_det_expenses_monthlyAmount,ind_det_incomes_tyoe,ind_det_incomes_amount,tax_account_connected,has_no_incomes,has_no_expenses,has_no_debts,has_no_credit_debts,years_in_industry,years_as_management,ever_filed_bankruptcy,ongoing_lawsuits,credit_check_consent,citizenship_status
debbd224-fdd6-41b9-8529-bd26e16dcfa7,"[112313, 128128]","[6.204753204093379, 6.834658831129863, 3.409313474011351, 7.6344819535834, 13.110547843924714]","[22166516, 322059, 3246738, 114809, 142968]","[153934, 6710, 19326, 957, 1986]","[34877608, 2666997, 5000000, 500000, 200000]","[38486, 21872, 37716, 25178, 23105]","['bonus', 'investment', 'investment']","[2866177, 5130607, 2398134]",0,0,0,0,0,7,27,0,0,1,citizen
badeed76-821b-4447-bc99-cee481892b8e,"[126764, 255083, 216753]","[5.585150621486827, 8.5814421484318, 7.116515518355501, 5.013692026128541, 5.537186793363013]","[5830363, 4156525, 230388, 116842, 268859]","[60733, 69275, 1067, 811, 1400]","[19502131, 4283748, 500000, 500000, 500000]","[10064, 39109, 14670, 51824, 33067]","['freelance', 'bonus']","[5228958, 2972431]",0,0,0,0,0,4,27,0,1,1,other
b66347fd-5e8e-48b5-be61-dd5bd1e48613,"[818516, 385722]","[5.323030958538292, 5.793263048973143, 5.7980728745432515]","[294516, 6915743, 10953679]","[2231, 44332, 31476]","[1105509, 21785916, 20677678]","[48315, 105028, 39395, 123748, 82875, 63119]","['salary', 'investment']","[20806586, 1805555]",0,0,0,0,0,21,1,1,0,1,citizen
e0d13b47-eab8-4236-b8cc-85cde5c3370a,[102307],"[4.742350355008147, 16.65387425299737, 19.698713267900658, 8.22717279017819]","[1226431, 1387623, 122707, 754025]","[14600, 115635, 3409, 15709]","[3429323, 3580784, 243944, 1000000]","[25327, 60293, 20811, 28892, 17037]","['bonus', 'freelance']","[3318774, 5979293]",0,0,0,0,0,6,13,0,0,1,citizen
3fc69557-6074-4371-979b-8fe9fbdfd4d5,"[134548, 156645]","[11.032814683749102, 6.866491353958848, 10.849074318160714, 9.497537542481894]","[465562, 828736, 202136, 172403]","[12932, 4604, 3369, 3592]","[1076439, 2377633, 1184964, 1644823]","[13663, 22563, 17251, 22022]","['bonus', 'freelance']","[1286381, 2817809]",0,0,0,0,0,17,14,0,0,1,citizen
0eb379be-619b-4d65-9906-45d1b58e1a94,"[930739, 1165443, 524549]","[4.460991756122417, 9.389088984639088, 4.077720451153674, 3.022110553048165]","[1346647, 611109, 9759998, 14952026]","[16032, 7275, 30123, 47923]","[1448675, 2272218, 17571646, 15065685]","[71751, 17076, 85628]","['salary', 'freelance']","[8934734, 6440583]",0,0,0,0,0,9,15,0,1,1,citizen
a9dddf99-fa5c-4cc8-a9c5-de400fed6b1d,[137843],"[11.131572260340358, 13.436002234919858, 6.306019206597908, 9.193639295589072]","[419370, 1880909, 2585497, 878355]","[5825, 156742, 15390, 24399]","[2415206, 4850562, 3037339, 1575719]","[32187, 20784, 19075, 23879, 17996, 14273]",['freelance'],[3805990],0,0,0,0,0,13,18,0,1,1,permanentResident
e1833c14-7009-4481-be0a-6c24f2c93563,"[615417, 339623]",[6.323441638090707],[10858056],[129263],[13263381],"[174171, 79280]","['investment', 'freelance']","[9936625, 11972824]",0,0,0,0,0,28,8,0,0,1,other
9e6b752a-329a-4624-bd1f-934114c625c9,[414429],[4.771001617093823],[22313093],[143033],[37578007],"[86449, 100019, 52820, 221688, 107367, 17114]","['freelance', 'salary']","[5626302, 23956938]",0,0,0,0,0,23,14,0,0,1,other
604821b9-95bb-4954-8115-e09f003fb51d,"[173714, 229380]","[4.920723885427266, 11.707189774373877, 9.303233711418, 9.579652279759493]","[9102592, 101210, 559059, 606805]","[58350, 1205, 15529, 12642]","[16311571, 200000, 1000000, 1000000]","[56557, 46477, 58357]","['freelance', 'bonus']","[4265619, 4759749]",0,0,0,0,0,27,15,1,0,1,permanentResident
9ee42fe9-30ed-4100-bd55-a9875db7bd12,[1598495],[7.1031691800639765],[2218153],[9729],[2587847],"[35349, 48214, 127336, 203142, 132503]","['salary', 'investment', 'bonus']","[18797337, 7195006, 1929524]",0,0,0,0,0,11,16,1,0,1,other
0fde6ec9-2aba-4d0a-87c2-fc47a6544a0d,"[270906, 149148, 341596, 150811]","[11.97905875641257, 14.710515534679812]","[2894636, 1088165]","[60305, 30227]","[4154455, 3193826]","[25562, 59343, 129343, 68097, 76569]","['freelance', 'freelance', 'freelance']","[7319395, 2327677, 6245437]",0,0,0,0,0,3,7,1,1,1,citizen
a5869b69-52a7-49e1-8a2d-010909a3c058,[128059],"[9.411996375251817, 3.7782292793446812, 6.008439213934915, 6.214381045975179]","[1222037, 6822420, 339114, 262922]","[14548, 25843, 1766, 1685]","[8968097, 8105975, 766174, 500000]","[114899, 23527, 99754, 33799, 28556]","['salary', 'bonus']","[10614310, 2526996]",0,0,0,0,0,27,12,0,0,1,permanentResident
0165411a-6390-4445-9db5-6481e7e61a19,[665286],"[5.266427422208635, 5.818023469335513]","[21286488, 2440172]","[126705, 10703]","[32183394, 5000000]","[85491, 36163, 57291, 19260]","['bonus', 'bonus', 'freelance']","[1538923, 1104943, 8589625]",0,0,0,0,0,28,10,0,0,1,permanentResident
8b616f5a-92b6-4410-9142-8149cdd6005d,"[113867, 101497, 101402]","[7.219897624942234, 6.2548437228377, 5.12559557204325]","[3998074, 1639529, 4192626]","[83293, 8539, 15191]","[4646392, 1666265, 5199317]","[13664, 27144]",['investment'],[6847605],0,0,0,0,0,12,1,0,0,1,permanentResident
8e3106b5-573e-4a91-9127-519be22d1826,"[450448, 291838]",[5.688796593728469],[1036008],[3754],[14022485],"[17789, 13721, 19897, 10816]","['freelance', 'investment']","[7877017, 1282904]",0,0,0,0,0,7,29,0,0,1,citizen
dd82e484-c852-4315-bc1c-ce4d16a6db15,"[267938, 251739]","[3.013642144579189, 9.249875493912182, 10.760710412882847, 16.61174226802129]","[824005, 4802693, 759154, 148714]","[6242, 80045, 9038, 1770]","[6275531, 5178035, 1000000, 200000]","[16680, 25060, 14285]","['bonus', 'bonus']","[2327038, 4514369]",0,0,0,0,0,7,22,0,0,1,other
d80f9f51-e008-4005-b454-936e8ca76ea3,"[509215, 417375, 206208, 124605]",[7.947775571819818],[1346569],[56107],[2398785],"[161431, 136338, 121858, 187118, 208549]","['salary', 'freelance']","[18680212, 4391486]",0,0,0,0,0,20,22,1,1,1,permanentResident
d044a5f3-a0c4-4ef9-8187-d77b1e36d035,"[106327, 106845]","[12.75144374496266, 6.98424086669087, 12.318163270672148]","[1283506, 4025705, 130098]","[17826, 13978, 1549]","[3602224, 5000000, 200000]","[18744, 12282, 14758]","['bonus', 'bonus']","[1362187, 1969262]",0,0,0,0,0,30,7,0,0,1,permanentResident
0adffd08-eefa-4ac9-8750-1e7f6583339a,"[100000, 100000, 100000]","[5.607628969641999, 17.25511089059502, 7.501948130081322, 9.74785077054091, 6.411772499979934]","[128168, 288882, 283829, 771892, 3555456]","[628, 12037, 1391, 21441, 10974]","[819357, 374595, 500000, 1000000, 5000000]","[11268, 12898, 14991, 13044, 19162, 18499]",['bonus'],[2300745],0,0,0,0,0,24,11,0,0,1,other
047d7464-01c1-4bbe-bac3-1c2cd8bb78ba,[101973],[6.00089288457894],[6116411],[42475],[15843932],"[49280, 36672, 47066]",['freelance'],[6217194],0,0,0,0,0,18,10,0,1,1,other
ae069600-d62a-47c3-bb38-eb6a4390ef5a,"[405146, 169895, 891756, 143535]","[3.680396803188513, 8.688479455412487, 9.85119077841159]","[27559582, 735479, 945459]","[229663, 20430, 15758]","[29782012, 1293171, 6829783]","[32079, 69562, 143610]","['salary', 'bonus']","[16852423, 2554759]",0,0,0,0,0,19,10,1,1,1,permanentResident
f1986ff8-ed83-4ec7-81aa-75ced47489a9,"[443262, 491557, 180564, 154970]",[4.421642582831222],[32499945],[169271],[33954475],"[38574, 186612, 28631, 155938, 76552]","['salary', 'salary', 'freelance']","[6646413, 14624605, 6344935]",0,0,0,0,0,27,26,0,0,1,other
834341d5-7f18-40f3-8556-6c8506b95cb6,"[351898, 156338]","[8.485769171093178, 7.227919474134949, 8.536219452725186]","[582345, 1074886, 1165085]","[16176, 12796, 32363]","[3833635, 2299867, 1759611]","[154608, 116667, 34661, 20460, 247324]","['freelance', 'salary', 'bonus']","[6108754, 17468755, 3517154]",0,0,0,0,0,12,30,0,0,1,other
5ef81bff-3aa6-44ea-be8b-62a14b6a378d,[100001],[4.273220236044475],[453874],[2364],[5000000],"[24962, 13373, 12525, 24888]",['bonus'],[2814399],0,0,0,0,0,20,15,0,0,1,other
39d3c73d-1948-4ae2-8e16-38ff3afca50c,"[649468, 831963, 891728]",[4.5284443828762],[50283972],[161167],[50314908],"[16032, 212185, 257613, 306455]","['bonus', 'salary', 'salary']","[2503556, 10973739, 23836003]",0,0,0,0,0,10,24,0,0,1,other
4df5d8f6-4548-481d-bd93-205e8f401cfe,"[607015, 864997]","[9.386104554827526, 5.538519255068597, 5.896176455346731]","[1577094, 498170, 879552]","[43808, 6919, 12216]","[2002808, 2857400, 3576722]","[192994, 84060, 20945]","['salary', 'salary']","[15686301, 16025328]",0,0,0,0,0,29,29,0,0,1,other
ab1e0028-7d9a-4544-af07-f0f13f2845b1,[1104492],"[6.491931999209803, 7.699607660034706, 9.960697915905635, 6.375006367047325, 4.969998245505163]","[120236, 1131560, 493392, 5158377, 4590320]","[2505, 18859, 8223, 33067, 23908]","[1704035, 4226364, 692562, 8111530, 5000000]","[133877, 127406, 85145, 169808]",['salary'],[20486083],0,0,0,0,0,26,5,0,0,1,citizen
43ab2919-72e9-4df8-a7e9-eafae3e3b10f,"[271737, 249249, 325805, 248789]","[4.4580049763499145, 5.296328430547163]","[1405510, 9231193]","[29281, 64106]","[5191352, 24275272]","[79441, 172489, 162388, 22169, 95861, 77479]","['salary', 'salary']","[5601031, 17863352]",0,0,0,0,0,28,29,1,0,1,other
d7ed31ff-181f-4437-9671-2ae64ed480b9,[578517],[5.878243395315045],[2789213],[46487],[5666672],"[21669, 24234, 50104]","['salary', 'bonus']","[8582105, 2900509]",0,0,0,0,0,6,10,0,0,1,other
375c3cb3-a101-4bab-8ae9-80048f971d85,"[422477, 692324, 579860]","[4.819615506119294, 8.974071469292392, 6.289610388983943, 6.041513482174025, 4.979493471087341]","[4346295, 8769789, 1515882, 322567, 333476]","[120730, 146163, 8422, 4480, 1853]","[8627023, 9295559, 2168630, 500000, 500000]","[75848, 65957, 126267]","['bonus', 'bonus', 'salary']","[832758, 4905066, 9530533]",0,0,0,0,0,11,21,0,0,1,permanentResident
a888fca0-7881-43c7-b203-2cf719738587,"[298349, 107989]",[4.9461534653240715],[314956],[905],[13659645],"[34516, 44202, 37947]","['investment', 'freelance']","[8784473, 3229422]",0,0,0,0,0,8,6,0,1,1,permanentResident
f76f434c-7b9e-4c58-9842-42be07aee340,"[114509, 100331, 112341]","[6.905086734685504, 11.127634125024432, 4.268613944163997, 17.32684660161544]","[202981, 107599, 2896235, 113929]","[1057, 1494, 8323, 2374]","[4503977, 470992, 7431347, 296894]","[37613, 36265, 32921]","['investment', 'bonus']","[3849151, 1676738]",0,0,0,0,0,9,6,0,0,1,permanentResident
ec83413d-5c88-4e3f-bf04-b48cd65c2023,"[989807, 873333, 471291]",[5.991761090841129],[1129356],[13445],[3664965],"[197611, 184943, 36314]","['salary', 'freelance']","[12608098, 7933610]",0,0,0,0,0,28,17,0,0,1,other
926880bf-6e89-4071-adec-5e64187ed9e6,"[1434918, 269271]","[9.133901626145288, 5.244157413746091, 19.557449462659044, 6.931121146300001, 5.444729391096565]","[3401800, 449851, 1277010, 6231734, 3001955]","[40498, 4686, 21284, 27332, 27796]","[3714076, 950967, 4754987, 36726362, 4994400]","[72426, 134113, 124030, 32967, 19498]","['bonus', 'salary', 'bonus']","[2817060, 17605844, 3958937]",0,0,0,0,0,1,26,1,0,1,permanentResident
34d2f068-6680-45a1-acc5-ecd510f5bfc9,"[131449, 149413]","[4.218296456401239, 6.002947126939912, 5.622608999722149, 5.241549896183011, 4.317057404725062]","[2171239, 4040517, 610975, 962335, 555523]","[12924, 12025, 6364, 4455, 11573]","[2220408, 5055904, 1033214, 5000000, 1000000]","[54018, 43669, 36065, 45319, 43445, 56694]","['bonus', 'bonus', 'investment']","[4725104, 4411399, 749259]",0,0,0,0,0,14,27,1,0,1,permanentResident
049ee5b2-0325-40c5-b99b-c49be25953f8,"[814768, 569280]","[6.4866781948568075, 3.0099598926796878, 5.483276621739476, 5.451907877089928]","[5745794, 629676, 4561534, 323676]","[39901, 2915, 15205, 2075]","[42916364, 8788838, 5000000, 500000]","[13421, 13507, 93777]","['freelance', 'freelance', 'bonus']","[10146635, 3737737, 3299098]",0,0,0,0,0,28,16,0,0,1,citizen
68a74736-b756-4ecb-820a-07381cdb8128,"[100000, 100000, 100001]","[6.50929578885745, 11.791097594742507, 8.055477234189247]","[315158, 175788, 129749]","[5253, 3662, 1545]","[1000000, 200000, 200000]","[10000, 10000, 10000, 10001]",['bonus'],[450374],0,0,0,0,0,22,8,0,0,1,other
0da89158-bc89-4bff-89ff-d96bee84e280,"[872008, 948336, 983644, 320502]","[11.714239724502633, 5.741571878948975, 6.138506650481692]","[2976614, 28818401, 333253]","[35436, 92367, 3086]","[3660475, 29431866, 500000]","[97437, 87218, 108847, 19757]",['salary'],[20251026],0,0,0,0,0,9,16,0,0,1,permanentResident
2d517dc0-31b0-4a86-a8fc-6448d8d476a8,"[1084116, 1160421, 916714, 863310]","[7.181682528361529, 7.560464572719217, 6.937175938991331, 6.268738063711574]","[5897801, 5391516, 426740, 1666194]","[70212, 149764, 7112, 10681]","[6975364, 7235146, 4396871, 17455774]","[144977, 68875, 138138, 101701]","['bonus', 'freelance', 'investment']","[3461205, 7038269, 7406096]",0,0,0,0,0,14,11,0,0,1,citizen
d3332649-b660-47ff-a424-268eed4db856,"[105590, 100752]",[4.16433521131548],[184753],[1711],[1336182],"[24885, 12190, 41137, 15011, 20220, 13997]","['bonus', 'bonus']","[3609199, 2561898]",0,0,0,0,0,4,17,0,0,1,other
b26ec1ca-940c-4fa9-9c75-5c77294bd079,[270225],"[5.454855163137607, 7.013385489662017]","[19285611, 3323629]","[69875, 23081]","[39073338, 12113632]","[104377, 22825, 83202, 235880, 73953]","['freelance', 'freelance', 'salary']","[2426979, 8558675, 20853007]",0,0,0,0,0,16,21,0,1,1,citizen
ec8fcbec-e5ad-4e40-8d61-20fa89ef3f98,[134290],"[3.1175114528147727, 7.174144558028162, 4.8927323276148895, 15.844911221667076]","[4569316, 1873107, 2718467, 256240]","[20041, 52031, 56635, 5338]","[6579720, 2358969, 9346118, 949674]","[34012, 52855, 15215, 47343, 48674, 35341]","['freelance', 'bonus']","[5396222, 1886261]",0,0,0,0,0,18,22,0,0,1,citizen
9a842d92-e55b-4f48-a104-ced56321d711,"[175096, 298779, 1275775, 522880]","[15.33815619786165, 5.177984968886943, 5.779977352306175, 10.981392297531865]","[307668, 5589491, 3518278, 233195]","[5128, 15526, 14659, 9716]","[449012, 9091440, 9724278, 868969]","[55436, 145424, 33448, 132838, 109620]","['salary', 'salary']","[8281088, 13382273]",0,0,0,0,0,10,7,0,1,1,other
f2cfefbd-80d8-415f-8af8-e256e5e98ade,"[999868, 1380844, 243461, 831575]","[7.220995440547174, 7.480614571640868]","[796184, 3471076]","[3686, 32140]","[15868800, 5938817]","[69610, 107908, 123756, 42631, 89122]","['investment', 'salary']","[1377666, 18474723]",0,0,0,0,0,11,13,0,0,1,permanentResident
9b9325c4-a850-4415-9806-4f461e3466f4,[319133],"[7.013650563543859, 17.519769864885944]","[1162940, 1048325]","[24228, 14560]","[1804912, 1181735]","[22931, 62298, 33953, 79888, 15846]","['bonus', 'freelance']","[2282835, 10233335]",0,0,0,0,0,16,7,0,1,1,permanentResident
597502dd-42e6-4c2b-9c9a-b92c2a8d3cf1,"[796727, 273677]","[8.913668564334, 6.201832131088261]","[479121, 1272579]","[7985, 35349]","[8889081, 9197796]","[68817, 113629, 74131, 101249, 97044]","['freelance', 'investment', 'bonus']","[8246000, 1207464, 4113153]",0,0,0,0,0,6,3,1,0,1,other
1ceecd2b-ddcf-4166-af4d-cdff90fcd6cb,"[143406, 234673]","[4.800246900168472, 5.5072754477652754]","[580181, 1609180]","[12087, 44699]","[4012350, 1964777]","[247559, 56843, 193833]","['freelance', 'salary', 'bonus']","[2481432, 24363021, 1516615]",0,0,0,0,0,27,28,0,1,1,other
2cf3c29d-83e7-4f26-9b3c-22741fb39cd6,"[133908, 168442, 734591, 145131]","[5.435185572776942, 3.101877735473905]","[1327587, 5264620]","[36877, 19942]","[2415525, 7731954]","[36057, 27656, 76966, 37589, 31941]","['bonus', 'salary', 'bonus']","[2950192, 7755004, 1924943]",0,0,0,0,0,19,14,1,0,1,other
98efd244-014e-407b-8ba1-f903500ff080,"[252408, 142197, 448655]","[8.565102669758044, 5.786299147923295, 5.853673493600129, 6.494741660242505]","[2756784, 1236637, 14384016, 167903]","[229732, 25763, 79911, 2798]","[3495552, 1640162, 18258359, 220472]","[205478, 98109]","['salary', 'freelance']","[24057821, 3374831]",0,0,0,0,0,21,23,0,0,1,citizen
f568093f-1d5b-44e5-ba31-69548b25cd90,[166525],"[5.8478242173404045, 9.058493214887882]","[1002161, 4786674]","[4913, 132963]","[2951296, 9722793]","[130279, 56186, 97101, 49155, 115896]","['investment', 'bonus', 'freelance']","[6100200, 4456342, 8958078]",0,0,0,0,0,5,7,1,0,1,citizen
534ee844-c050-4ed0-b6bf-c4a2aa5238fa,"[138968, 149182, 156551]","[4.427453363010347, 4.953832997945749, 19.06637311742571, 7.29669895575252, 3.0594540235045873]","[4381645, 1642688, 159450, 907872, 635471]","[33194, 12445, 2215, 12609, 2118]","[5402046, 5000000, 200000, 1000000, 5000000]","[26461, 30370, 17247, 21096, 28570, 18864]",['freelance'],[3358474],0,0,0,0,0,15,4,0,0,1,other
85c11ea3-73f1-4362-b2be-688bce26d74e,"[677483, 1197016]","[10.0762806310349, 6.157031493614522]","[1543884, 741990]","[128657, 30916]","[3343335, 4287670]","[98313, 58032, 70030, 42359, 14478, 28564]","['salary', 'investment']","[14836337, 2738729]",0,0,0,0,0,5,23,1,1,1,other
69d00ffe-46c7-47a9-846b-940c6e9f3aae,"[489495, 420257, 437850, 357358]",[3.297314538911271],[9668702],[67144],[34128265],"[115983, 131349, 112837, 61031, 66073, 68713]","['bonus', 'bonus', 'salary']","[4483276, 3405822, 11948604]",0,0,0,0,0,17,13,1,1,1,permanentResident
d0264e7c-ab3f-4799-ab4f-ab6728d04664,"[120617, 124703, 112332]","[10.827546740120733, 9.494256988764057, 6.078686643178884]","[3880142, 576001, 286053]","[53891, 9600, 1255]","[4027526, 1000000, 500000]","[10588, 16588, 10612, 12377, 14291, 11591]",['investment'],[2418333],0,0,0,0,0,3,17,0,0,1,citizen
101ace25-8aa5-4b5d-af32-f2067ad3e445,"[204651, 572902, 616388]","[7.805234228930876, 5.541486907799604, 16.096296059518377, 5.823308530792201]","[1874921, 7901905, 825273, 682764]","[31249, 38735, 34386, 4064]","[3387440, 8035897, 911141, 1207846]","[116630, 47191, 94208, 169979]","['freelance', 'freelance']","[7869529, 11408427]",0,0,0,0,0,8,8,0,0,1,permanentResident
8362435c-8bf4-4cbc-8ae9-b0a8e94ae8ba,"[194107, 131174, 117475, 107068]","[6.324989113836155, 5.706751779602767, 8.243237741709555]","[804500, 707095, 488733]","[3944, 8418, 13576]","[7381994, 1519312, 575996]","[10959, 14434, 22408, 15093]",['investment'],[2898557],0,0,0,0,0,30,23,0,0,1,other
0384fcf5-5cf5-4dff-8894-0d258bf5e4ec,"[167961, 314152]","[11.330464296044873, 4.7446283726441845, 4.768860395687495, 5.298760705716285, 6.354533443382927]","[2111660, 6404402, 662908, 914480, 1093541]","[29329, 106740, 3683, 2628, 30376]","[8507834, 7240870, 10565231, 9787630, 4341545]","[32043, 223731]","['bonus', 'bonus', 'salary']","[2486482, 4686708, 19805082]",0,0,0,0,0,23,27,0,0,1,citizen
a39b07e9-ee4e-4cc1-a1dd-b8b49c8728a4,"[1103811, 1553529, 1132067]","[5.350088693630537, 5.031421552731141, 7.1956518035568715, 7.411753299327954]","[17953305, 3408047, 630229, 7978669]","[149611, 17750, 3501, 94984]","[18117859, 8884317, 4544178, 9360123]","[181973, 206458, 30670, 15650, 38363]","['investment', 'salary', 'bonus']","[6666046, 22984638, 1713636]",0,0,0,0,0,24,28,1,0,1,permanentResident
56c44beb-f859-4a67-b1d9-ec5b9939ac67,"[363268, 274203]","[7.947313794647902, 4.874731767011765, 5.096523037183178]","[420093, 2229638, 1985886]","[11669, 13272, 33098]","[7176559, 3994735, 2190519]","[131587, 115086, 76026, 128213, 48507]","['investment', 'investment']","[9750116, 4415032]",0,0,0,0,0,15,28,0,0,1,permanentResident
6fba77ad-9419-4d0e-9dba-35a8ef311017,"[100000, 100000, 100000]","[4.666071033766878, 10.534806356495075]","[214065, 503464]","[1487, 6993]","[5000000, 1000000]","[10000, 10000, 10001]",['investment'],[793512],0,0,0,0,0,10,28,0,0,1,other
98d86664-c23b-416a-a49b-0c7240fc83b2,"[203516, 538099, 313186, 318722]","[4.158688502385868, 5.460277023598904, 4.359211298692911]","[4748881, 10806284, 3257019]","[39574, 47396, 10053]","[7208386, 13968287, 5000000]","[21000, 11866, 74674, 77373]","['investment', 'salary']","[2097631, 8282131]",0,0,0,0,0,30,30,1,0,1,other
7fbd61e8-b11c-479f-bcac-314b16c7c470,"[981153, 469990]","[13.706724463927277, 6.247118731268788, 14.707981497251197, 6.017253768862924, 6.088114714273673]","[728376, 2122137, 3988694, 8135921, 832811]","[12140, 11790, 83098, 56499, 17350]","[4905328, 24330996, 4686449, 10160526, 1289210]","[89894, 62396, 91310, 65356, 11101]","['investment', 'investment', 'freelance']","[9491181, 5287167, 4733079]",0,0,0,0,0,12,29,0,0,1,citizen
5b1ccafe-0109-49df-9887-eb3d01b568dd,"[146669, 121513, 158838, 152343]",[6.543641412353658],[270010],[3750],[1352991],"[40265, 40185, 32922, 16878]",['salary'],[5506760],0,0,0,0,0,8,21,0,0,1,citizen
d2d9f73d-f9f3-468e-a756-305c62939fdc,[411474],"[4.92977776520146, 9.879870350650787]","[7414595, 375920]","[44134, 7832]","[38760461, 504563]","[33897, 106033, 73532]","['salary', 'bonus']","[12226315, 2984108]",0,0,0,0,0,2,3,0,0,1,permanentResident
c4596ecf-b549-4e12-a6a1-a1464c98de53,"[328995, 101966]","[4.581068211593018, 6.840763535077039, 13.515859420755437, 16.60132507877156, 10.277624293379391]","[2179091, 8501801, 410626, 403764, 1285183]","[36318, 28339, 5703, 16824, 21420]","[4266124, 12873713, 627140, 705126, 1796599]","[57770, 41559, 51884, 81998, 42465, 27875]","['investment', 'investment', 'bonus']","[2228054, 8688644, 3235229]",0,0,0,0,0,23,22,0,0,1,other
