inquiry_id,fund_use_list,fund_amount_list,fund_use_count,total_fund_amount
d519b784-9102-425d-b4e8-e9628fd44ee5,"['Working Capital', 'Staff Hiring', 'Equipment Purchase', 'Marketing', 'Office Expansion', 'Inventory', 'Technology Upgrade']","[2670703.0, 12590393.0, 19863159.0, 2420015.0, 1488236.0, 3661058.0, 54091374.0]",7,96784938.0
d551d491-c287-4408-9cee-e67c1b3a6998,"['Research and Development', 'Working Capital']","[1628913.0, 44498464.0]",2,46127377.0
d571544f-93c5-47b0-8ac7-fda3a75d33bd,"['Office Expansion', 'Inventory', 'Working Capital', 'Technology Upgrade', 'Staff Hiring', 'Equipment Purchase', 'Research and Development']","[1604404.0, 6049671.0, 1867060.0, 3378943.0, 4637068.0, 4443270.0, 25377089.0]",7,47357505.0
d5d4be3d-2165-44d7-a0ff-6fa48027422d,"['Working Capital', 'Technology Upgrade', 'Inventory', 'Equipment Purchase', 'Office Expansion']","[827295.0, 3257475.0, 1709446.0, 3153479.0, 32126206.0]",5,41073901.0
d698d32e-ca0e-4e6a-83a3-532cdbb7dc55,"['Technology Upgrade', 'Working Capital', 'Office Expansion', 'Staff Hiring', 'Research and Development', 'Equipment Purchase']","[1200626.0, 599721.0, 1584789.0, 1550949.0, 871635.0, 20255272.0]",6,26062992.0
d6bf90fb-933c-4696-bd83-b167149ee709,"['Inventory', 'Staff Hiring', 'Equipment Purchase', 'Office Expansion', 'Marketing']","[8750642.0, 696700.0, 7320374.0, 931239.0, 69085700.0]",5,86784655.0
d6eb545d-e7ee-4b1e-9cf2-7ff662c32e34,"['Working Capital', 'Office Expansion', 'Inventory', 'Research and Development', 'Staff Hiring', 'Technology Upgrade', 'Marketing']","[599528.0, 3460902.0, 3452833.0, 654565.0, 3045687.0, 2808484.0, 33254183.0]",7,47276182.0
d7ed31ff-181f-4437-9671-2ae64ed480b9,"['Equipment Purchase', 'Inventory']","[4786669.0, 33286822.0]",2,38073491.0
d80f9f51-e008-4005-b454-936e8ca76ea3,"['Research and Development', 'Technology Upgrade', 'Inventory', 'Equipment Purchase']","[516518.0, 1006509.0, 801782.0, 10379217.0]",4,12704026.0
d886e2ae-9e18-4afd-ad12-4185ef8d3e6f,"['Office Expansion', 'Research and Development', 'Equipment Purchase', 'Technology Upgrade', 'Working Capital', 'Inventory', 'Marketing']","[500000.0, 500000.0, 784618.0, 500000.0, 500000.0, 500000.0, 1052576.0]",7,4337194.0
d8eb2b1a-f690-4ffe-a733-753da1bd2011,"['Office Expansion', 'Research and Development', 'Staff Hiring', 'Equipment Purchase', 'Inventory', 'Marketing', 'Working Capital']","[748413.0, 500000.0, 1438435.0, 945215.0, 695542.0, 565886.0, 5372102.0]",7,10265593.0
d914d8a6-a581-47e3-ac02-652da492cd37,"['Marketing', 'Staff Hiring']","[7031751.0, 58161113.0]",2,65192864.0
d9ebe876-ef7d-4847-ad55-78625de164e5,"['Office Expansion', 'Working Capital', 'Staff Hiring']","[6156139.0, 741742.0, 68747350.0]",3,75645231.0
db030986-39ff-4dfc-8e77-e70084691405,"['Equipment Purchase', 'Technology Upgrade', 'Office Expansion', 'Inventory']","[2169649.0, 8085206.0, 6480198.0, 82259867.0]",4,98994920.0
db430063-6d80-4774-998a-bafde5d24eef,"['Equipment Purchase', 'Office Expansion', 'Working Capital', 'Inventory', 'Technology Upgrade', 'Research and Development', 'Staff Hiring']","[6515891.0, 638426.0, 889440.0, 2017514.0, 1285002.0, 596180.0, 17888425.0]",7,29830878.0
db510f18-938d-45af-96b8-e54939f441af,"['Marketing', 'Working Capital', 'Staff Hiring']","[2252021.0, 892370.0, 20720746.0]",3,23865137.0
db64c1ee-7c3b-4712-aa89-26770c51a883,"['Technology Upgrade', 'Marketing', 'Staff Hiring']","[500000.0, 500000.0, 157029.0]",3,1157029.0
db7a946b-8d2e-4575-9e78-49c6d4a744d4,"['Research and Development', 'Staff Hiring', 'Equipment Purchase', 'Office Expansion', 'Marketing', 'Technology Upgrade']","[3137602.0, 12805589.0, 10568551.0, 724678.0, 3576883.0, 40953097.0]",6,71766400.0
dbc1edca-ba66-49cf-856c-f7fb22098e4d,"['Research and Development', 'Marketing', 'Office Expansion', 'Staff Hiring', 'Inventory', 'Working Capital', 'Equipment Purchase']","[508343.0, 1186550.0, 770606.0, 1819630.0, 801598.0, 500000.0, 6719118.0]",7,12305845.0
dc0a9700-10d4-47a1-a417-b7ded025b512,"['Marketing', 'Research and Development', 'Working Capital', 'Inventory']","[3017348.0, 2850903.0, 875929.0, 73953053.0]",4,80697233.0
dc61ecf1-9e93-4ea6-b9f4-389a95a9ef2a,"['Working Capital', 'Equipment Purchase', 'Inventory', 'Research and Development', 'Technology Upgrade', 'Staff Hiring']","[1439058.0, 622279.0, 540305.0, 1096850.0, 2499705.0, 49854940.0]",6,56053137.0
dcd507d9-f446-4d85-b37c-438583d835ea,"['Equipment Purchase', 'Inventory']","[10436682.0, 44358497.0]",2,54795179.0
dd27dd35-e400-4fa5-8340-f5e8107f7975,"['Office Expansion', 'Equipment Purchase', 'Technology Upgrade', 'Staff Hiring', 'Working Capital']","[706120.0, 3391895.0, 939590.0, 2077393.0, 10259053.0]",5,17374051.0
dd2c4bfa-ffc1-4c4e-b979-532143601d56,"['Technology Upgrade', 'Office Expansion']","[501927.0, 14547747.0]",2,15049674.0
dd78c5b4-dbb0-4550-8e1d-3ffa9db8c9c9,"['Staff Hiring', 'Inventory', 'Office Expansion', 'Technology Upgrade', 'Marketing', 'Research and Development']","[1156909.0, 2065980.0, 789922.0, 907272.0, 1639421.0, 9968409.0]",6,16527913.0
dd82e484-c852-4315-bc1c-ce4d16a6db15,"['Office Expansion', 'Working Capital', 'Technology Upgrade', 'Inventory']","[3876740.0, 1731189.0, 942778.0, 60256562.0]",4,66807269.0
de867cf5-0e27-4932-8cc8-28a01bcd652b,"['Marketing', 'Research and Development', 'Working Capital', 'Technology Upgrade']","[1666231.0, 1469095.0, 1934080.0, 49547518.0]",4,54616924.0
debbd224-fdd6-41b9-8529-bd26e16dcfa7,"['Equipment Purchase', 'Working Capital', 'Research and Development', 'Staff Hiring']","[14526934.0, 1771736.0, 1253844.0, 53919496.0]",4,71472010.0
ded8c7ae-42ab-49d8-8e47-435cce3aa0c1,"['Staff Hiring', 'Working Capital', 'Research and Development']","[4962736.0, 3989818.0, 79365120.0]",3,88317674.0
df02bd1f-3ae5-4075-be6b-36e9b7ec4cb5,"['Equipment Purchase', 'Inventory', 'Marketing']","[13800280.0, 3651454.0, 39475897.0]",3,56927631.0
df0d3d2f-dd60-482f-b305-e0b632b7a334,"['Equipment Purchase', 'Technology Upgrade', 'Research and Development']","[7248793.0, 4412274.0, 61918463.0]",3,73579530.0
df12f141-245c-4c5a-89af-f585643b604b,"['Working Capital', 'Inventory', 'Marketing', 'Office Expansion', 'Equipment Purchase']","[2248708.0, 6075778.0, 2783616.0, 2802011.0, 32588243.0]",5,46498356.0
df6f14b8-5ec4-4a5a-9aa9-f961c49bd6cd,"['Research and Development', 'Marketing', 'Technology Upgrade', 'Staff Hiring']","[861972.0, 2589970.0, 3426716.0, 48366984.0]",4,55245642.0
dfdfb116-d94f-4870-96ab-0d025bc3f53e,"['Technology Upgrade', 'Equipment Purchase', 'Staff Hiring', 'Research and Development']","[2109841.0, 1221474.0, 4362659.0, 43567148.0]",4,51261122.0
e0d13b47-eab8-4236-b8cc-85cde5c3370a,"['Equipment Purchase', 'Research and Development', 'Working Capital', 'Staff Hiring', 'Technology Upgrade', 'Office Expansion', 'Marketing']","[1376609.0, 500000.0, 500000.0, 507775.0, 563632.0, 545611.0, 4975124.0]",7,8968751.0
e0f8a26d-9ec7-45dc-b935-17ecc62e8468,"['Office Expansion', 'Marketing', 'Working Capital', 'Staff Hiring']","[4008224.0, 4473971.0, 602245.0, 36453815.0]",4,45538255.0
e1833c14-7009-4481-be0a-6c24f2c93563,"['Equipment Purchase', 'Office Expansion']","[1693329.0, 79384808.0]",2,81078137.0
e2d123d3-9061-4fcd-a806-4d81328587b1,"['Equipment Purchase', 'Working Capital', 'Inventory', 'Office Expansion', 'Research and Development', 'Staff Hiring', 'Marketing']","[2988674.0, 500000.0, 962552.0, 761881.0, 500000.0, 662930.0, 6055683.0]",7,12431720.0
e2e94cf9-a725-4a0f-9f3d-953f09e17b26,"['Office Expansion', 'Inventory', 'Research and Development', 'Technology Upgrade']","[3561139.0, 11917538.0, 3098453.0, 78946900.0]",4,97524030.0
e3038ca2-b14d-4d98-bbf2-3bcdc8d8e9f4,"['Office Expansion', 'Working Capital', 'Inventory', 'Marketing', 'Staff Hiring', 'Technology Upgrade', 'Research and Development']","[2263249.0, 1731073.0, 4816135.0, 4711572.0, 2872106.0, 3014957.0, 29677645.0]",7,49086737.0
e34fcfd5-6b6b-4f66-8d0b-67653b68fffe,"['Working Capital', 'Technology Upgrade', 'Office Expansion', 'Staff Hiring', 'Research and Development']","[2909745.0, 2576021.0, 2850680.0, 5855123.0, 47873803.0]",5,62065372.0
e3dcfd96-b0f4-4587-85d0-1ed6ebc28fe4,"['Inventory', 'Research and Development', 'Office Expansion']","[5502414.0, 1735089.0, 76610619.0]",3,83848122.0
e3e24141-c786-48bf-92d2-e7f7a47085a2,"['Working Capital', 'Marketing']","[2083416.0, 72697132.0]",2,74780548.0
e563ca02-3fbd-4010-aced-dc78f8335ac0,"['Inventory', 'Working Capital', 'Technology Upgrade', 'Staff Hiring', 'Marketing', 'Office Expansion']","[5912427.0, 528600.0, 2324836.0, 7673780.0, 4661654.0, 49303755.0]",6,70405052.0
e56aaf38-fa92-4488-83ce-f74e35f9e2b7,"['Working Capital', 'Research and Development', 'Inventory']","[2119259.0, 2826040.0, 54459427.0]",3,59404726.0
e5bf26b0-81f5-4f08-8174-dce4a1d388ae,"['Marketing', 'Office Expansion', 'Technology Upgrade', 'Research and Development']","[10507774.0, 1813780.0, 6544488.0, 60077215.0]",4,78943257.0
e5f6998e-7cb8-4cd5-bf2f-89c321306e73,"['Office Expansion', 'Staff Hiring', 'Working Capital']","[3438277.0, 5713696.0, 78826703.0]",3,87978676.0
e6b6436c-e6e3-42f1-95ac-88479d33ca94,"['Working Capital', 'Equipment Purchase']","[500000.0, 9138720.0]",2,9638720.0
e73a809a-0e53-4a60-b0ce-069779cc9728,"['Technology Upgrade', 'Inventory', 'Research and Development']","[1531447.0, 5394179.0, 66663756.0]",3,73589382.0
e76c61db-79a5-4d53-8f27-b9cb2b0353d0,"['Working Capital', 'Technology Upgrade', 'Marketing', 'Office Expansion', 'Inventory']","[1335741.0, 580049.0, 2937518.0, 1926673.0, 24561156.0]",5,31341137.0
e7afdd0a-484c-4d08-9f8f-9588fb4d2407,"['Staff Hiring', 'Research and Development', 'Equipment Purchase', 'Office Expansion', 'Marketing', 'Working Capital', 'Technology Upgrade']","[15440072.0, 2732879.0, 2938507.0, 2070615.0, 3705896.0, 1259162.0, 58588741.0]",7,86735872.0
e7b97c34-8cfc-41a5-8f2d-cb505db9b3a0,"['Working Capital', 'Office Expansion', 'Technology Upgrade', 'Staff Hiring', 'Inventory', 'Research and Development', 'Marketing']","[1651238.0, 5133792.0, 4571879.0, 9470328.0, 4909094.0, 1297499.0, 33576293.0]",7,60610123.0
e83921a5-2613-4177-9f47-c16451fec808,"['Inventory', 'Marketing', 'Staff Hiring', 'Working Capital']","[8505008.0, 6615152.0, 2380394.0, 46644787.0]",4,64145341.0
e8644895-1870-477c-b12e-32245bd8b7d6,"['Staff Hiring', 'Office Expansion', 'Equipment Purchase', 'Technology Upgrade', 'Working Capital', 'Inventory', 'Marketing']","[2488719.0, 3703970.0, 5561911.0, 1603358.0, 1074606.0, 2372151.0, 26427558.0]",7,43232273.0
e8aed256-2524-478e-8387-f641371a2115,"['Staff Hiring', 'Technology Upgrade', 'Working Capital', 'Inventory']","[5886224.0, 2323357.0, 2036533.0, 68984067.0]",4,79230181.0
e8b843b8-a4cf-432a-89ab-a2c2b34e8dd9,"['Equipment Purchase', 'Technology Upgrade', 'Office Expansion', 'Marketing', 'Working Capital', 'Inventory', 'Research and Development']","[714232.0, 3253629.0, 911244.0, 5475702.0, 1290499.0, 4027806.0, 41203879.0]",7,56876991.0
e8bab081-08da-4e8e-ba88-96ca9242e672,"['Inventory', 'Equipment Purchase']","[1176362.0, 18201989.0]",2,19378351.0
e969985f-bcbe-4ae8-b2fd-84a15bdb9751,"['Working Capital', 'Equipment Purchase', 'Research and Development', 'Technology Upgrade']","[2991694.0, 16672736.0, 641776.0, 75435769.0]",4,95741975.0
ea33b338-07ef-463f-ad21-01b002686d62,"['Staff Hiring', 'Marketing', 'Research and Development', 'Office Expansion', 'Inventory', 'Working Capital']","[4251952.0, 2724733.0, 519040.0, 1546185.0, 1734869.0, 12609221.0]",6,23386000.0
eaf8a8ab-39fd-49da-83f8-a1468ba095b0,"['Staff Hiring', 'Office Expansion', 'Equipment Purchase', 'Working Capital', 'Research and Development', 'Inventory', 'Marketing']","[2028533.0, 2098055.0, 1898047.0, 845787.0, 782305.0, 1871179.0, 13516454.0]",7,23040360.0
eb09977e-86ff-4dc9-b247-ab54b9d01a27,"['Staff Hiring', 'Research and Development', 'Working Capital', 'Inventory', 'Technology Upgrade', 'Office Expansion', 'Marketing']","[8440217.0, 2765009.0, 1201236.0, 2653593.0, 3022275.0, 1337373.0, 45505795.0]",7,64925498.0
ec06f4d9-e254-4a05-8b36-626309bda3fe,"['Marketing', 'Working Capital', 'Staff Hiring', 'Inventory', 'Equipment Purchase']","[6336095.0, 1706107.0, 2359261.0, 4243492.0, 27640078.0]",5,42285033.0
ec63014b-a498-4826-850e-794031b048be,"['Equipment Purchase', 'Staff Hiring', 'Inventory', 'Marketing', 'Research and Development', 'Working Capital']","[18508410.0, 6523473.0, 9494375.0, 767131.0, 834647.0, 55978050.0]",6,92106086.0
ec77942f-4ea8-4ebe-85bb-a4c1190be238,"['Research and Development', 'Marketing', 'Office Expansion', 'Technology Upgrade', 'Equipment Purchase']","[699733.0, 2782960.0, 1333494.0, 1210582.0, 15536343.0]",5,21563112.0
ec83413d-5c88-4e3f-bf04-b48cd65c2023,"['Inventory', 'Research and Development', 'Equipment Purchase', 'Staff Hiring', 'Marketing', 'Working Capital']","[977606.0, 2604801.0, 14904418.0, 7370662.0, 6385070.0, 48472414.0]",6,80714971.0
ec8fcbec-e5ad-4e40-8d61-20fa89ef3f98,"['Technology Upgrade', 'Equipment Purchase', 'Marketing', 'Working Capital']","[772086.0, 3497015.0, 6039933.0, 86807764.0]",4,97116798.0
edf7d67f-eb50-4b95-8882-034f52eb865f,"['Equipment Purchase', 'Staff Hiring', 'Marketing', 'Office Expansion', 'Technology Upgrade']","[3350245.0, 1326727.0, 1337739.0, 618154.0, 9193059.0]",5,15825924.0
ee98f753-c4ba-481d-8d1c-1c6d709026a9,"['Technology Upgrade', 'Marketing']","[500000.0, 661894.0]",2,1161894.0
ee9aafca-d590-4fbf-ac0b-8da57fb153de,"['Research and Development', 'Office Expansion']","[2295109.0, 65754893.0]",2,68050002.0
ef260ed5-41f8-4d11-9a57-bfd1bff2659c,"['Office Expansion', 'Technology Upgrade']","[6427552.0, 60967172.0]",2,67394724.0
ef4caa63-5ed6-416b-b7c9-1f19c9219ac5,"['Staff Hiring', 'Equipment Purchase', 'Office Expansion', 'Inventory']","[4073108.0, 4420793.0, 535053.0, 13376849.0]",4,22405803.0
ef9dfa21-80d9-4146-80e8-5a011f9ee248,"['Working Capital', 'Marketing', 'Research and Development', 'Staff Hiring', 'Inventory', 'Technology Upgrade']","[1747341.0, 2578740.0, 1095108.0, 2773636.0, 4941234.0, 53559566.0]",6,66695625.0
efd59591-2cc0-44f1-bb17-d2ebcd382291,"['Office Expansion', 'Equipment Purchase', 'Technology Upgrade', 'Working Capital', 'Inventory', 'Marketing']","[500000.0, 500000.0, 500000.0, 500000.0, 500000.0, -864022.0]",6,1635978.0
f09f0257-0801-4e0c-a4ad-ec194dba7284,"['Equipment Purchase', 'Research and Development', 'Working Capital', 'Inventory', 'Technology Upgrade']","[1023733.0, 3469578.0, 2564323.0, 6735962.0, 60266470.0]",5,74060066.0
f0ab374b-6b89-470e-aedb-89222d0a1243,"['Marketing', 'Equipment Purchase']","[1233369.0, 48025026.0]",2,49258395.0
f1986ff8-ed83-4ec7-81aa-75ced47489a9,"['Equipment Purchase', 'Marketing']","[7648937.0, 53243425.0]",2,60892362.0
f25005af-5382-4118-ba43-27e0444399a7,"['Inventory', 'Marketing', 'Equipment Purchase', 'Technology Upgrade', 'Staff Hiring']","[3313177.0, 1491379.0, 6203095.0, 1857073.0, 31086223.0]",5,43950947.0
f299b462-ef0b-48d6-ab5f-8443007307ab,"['Staff Hiring', 'Office Expansion', 'Equipment Purchase', 'Research and Development', 'Technology Upgrade', 'Marketing']","[520969.0, 500000.0, 602775.0, 500000.0, 500000.0, 951052.0]",6,3574796.0
f2cfefbd-80d8-415f-8af8-e256e5e98ade,"['Inventory', 'Research and Development', 'Technology Upgrade', 'Staff Hiring', 'Marketing', 'Office Expansion']","[5976494.0, 999817.0, 601367.0, 2501943.0, 1353572.0, 36734634.0]",6,48167827.0
f3347c71-cde5-43bc-ac56-725cbba06a0e,"['Research and Development', 'Equipment Purchase', 'Technology Upgrade', 'Inventory']","[500000.0, 629403.0, 500000.0, 1816617.0]",4,3446020.0
f3da5b33-d09b-4eb5-b1ca-e04c6c91e4c2,"['Office Expansion', 'Marketing', 'Technology Upgrade', 'Working Capital', 'Inventory']","[2638963.0, 1181080.0, 2686288.0, 793731.0, 28085220.0]",5,35385282.0
f457deec-72c9-4c31-899a-5907caf8e9b1,"['Staff Hiring', 'Equipment Purchase', 'Technology Upgrade', 'Research and Development', 'Inventory', 'Office Expansion']","[6963155.0, 877949.0, 2797599.0, 589362.0, 2578842.0, 35772004.0]",6,49578911.0
f5003457-171c-4472-943b-f409d4d51ac8,"['Marketing', 'Research and Development', 'Technology Upgrade', 'Working Capital', 'Equipment Purchase', 'Inventory', 'Staff Hiring']","[1059783.0, 500000.0, 632413.0, 500000.0, 1324981.0, 553720.0, 3752445.0]",7,8323342.0
f515b122-564b-4fa4-90d0-998a7c2e7e85,"['Office Expansion', 'Working Capital', 'Equipment Purchase', 'Technology Upgrade', 'Inventory']","[578917.0, 500000.0, 1341447.0, 500000.0, 3637595.0]",5,6557959.0
f568093f-1d5b-44e5-ba31-69548b25cd90,"['Staff Hiring', 'Marketing', 'Research and Development', 'Equipment Purchase', 'Inventory', 'Technology Upgrade']","[14006371.0, 4880230.0, 2456238.0, 14951621.0, 6152711.0, 38910790.0]",6,81357961.0
f5ba688d-73f5-4924-8c85-f25ec544d75e,"['Technology Upgrade', 'Inventory', 'Working Capital', 'Research and Development', 'Staff Hiring', 'Equipment Purchase', 'Marketing']","[1010662.0, 1675140.0, 605883.0, 552623.0, 1952714.0, 818459.0, 11065931.0]",7,17681412.0
f6d4ac43-7185-4f75-9647-0ad3c697ac49,"['Working Capital', 'Research and Development', 'Staff Hiring']","[500000.0, 500000.0, 3618074.0]",3,4618074.0
f73771b8-9adf-4aa4-9902-7cfd803cf815,"['Technology Upgrade', 'Working Capital', 'Office Expansion', 'Equipment Purchase', 'Research and Development', 'Marketing']","[5503013.0, 1881731.0, 2678552.0, 5481605.0, 1703160.0, 42094745.0]",6,59342806.0
f76f434c-7b9e-4c58-9842-42be07aee340,"['Staff Hiring', 'Technology Upgrade']","[811740.0, 77814900.0]",2,78626640.0
f785caa9-9b20-4ec4-9ce6-a00aebc8a7b7,"['Working Capital', 'Equipment Purchase', 'Inventory']","[1431580.0, 6685268.0, 41603148.0]",3,49719996.0
f7da6940-0dfb-4c29-8b0c-9cc56e1265e3,"['Inventory', 'Working Capital', 'Office Expansion', 'Technology Upgrade', 'Research and Development']","[2164168.0, 1572991.0, 6557947.0, 5111310.0, 55656704.0]",5,71063120.0
f7e79a10-40df-4f50-b94f-149ba54c3d58,"['Office Expansion', 'Staff Hiring', 'Technology Upgrade']","[1961474.0, 4877684.0, 32868887.0]",3,39708045.0
f7f9f271-61a4-458d-9532-3164b2bf10e3,"['Staff Hiring', 'Office Expansion', 'Technology Upgrade']","[2323210.0, 5223326.0, 75187227.0]",3,82733763.0
f818b575-ca6c-4679-ae52-c3505a178e90,"['Working Capital', 'Technology Upgrade', 'Equipment Purchase']","[1836003.0, 3450361.0, 47145480.0]",3,52431844.0
f82c6769-b48b-49d7-b56f-881c8040952d,"['Staff Hiring', 'Office Expansion', 'Marketing', 'Equipment Purchase', 'Working Capital']","[8276889.0, 6589095.0, 9402961.0, 17989012.0, 56786412.0]",5,99044369.0
f880e8b6-fc77-47d9-9886-110567d97d46,"['Inventory', 'Office Expansion', 'Marketing', 'Staff Hiring', 'Technology Upgrade']","[1804194.0, 890853.0, 1522857.0, 2482614.0, 21961343.0]",5,28661861.0
f8cbfbc1-c28d-49e8-ad45-4a93b97494a2,"['Marketing', 'Working Capital', 'Technology Upgrade']","[6988321.0, 1709677.0, 56021993.0]",3,64719991.0
f8e304a6-3d68-4901-b072-db7a6ff200b8,"['Office Expansion', 'Inventory', 'Research and Development']","[2029776.0, 3338521.0, 47932115.0]",3,53300412.0
f90fc7bc-e535-4151-a00a-0666d46230d8,"['Marketing', 'Staff Hiring', 'Inventory', 'Research and Development', 'Equipment Purchase']","[3256733.0, 944833.0, 1452926.0, 710776.0, 20106712.0]",5,26471980.0
f9a3da6d-cf9a-462f-b871-4cf428cf04d5,"['Office Expansion', 'Marketing', 'Equipment Purchase']","[1103013.0, 2482558.0, 18486303.0]",3,22071874.0
fa602c9a-4d84-4dc2-86e1-0a69315ff98a,"['Staff Hiring', 'Inventory', 'Technology Upgrade', 'Office Expansion', 'Equipment Purchase', 'Marketing']","[1935809.0, 1369471.0, 1363868.0, 1270083.0, 2651476.0, 9451780.0]",6,18042487.0
fae13bc5-e3af-4f9d-92b6-7259d117c8e6,"['Inventory', 'Staff Hiring', 'Research and Development']","[1766259.0, 4527431.0, 36418665.0]",3,42712355.0
fba2a3ed-19fd-4650-ac22-8b1caf8ce308,"['Marketing', 'Office Expansion', 'Inventory', 'Working Capital']","[3806172.0, 2699716.0, 3784353.0, 76836998.0]",4,87127239.0
fbc7abc8-adc7-4b3d-9b72-bbbdde0b9f17,"['Inventory', 'Marketing', 'Technology Upgrade', 'Staff Hiring', 'Equipment Purchase', 'Working Capital', 'Office Expansion']","[3822820.0, 3640700.0, 6605450.0, 1761704.0, 5630114.0, 1567309.0, 70529618.0]",7,93557715.0
fca17ba3-07bf-42e0-9467-ea809e079ccd,"['Technology Upgrade', 'Staff Hiring', 'Marketing', 'Inventory', 'Working Capital', 'Research and Development']","[4308957.0, 2246464.0, 4278519.0, 1661877.0, 1879750.0, 44465406.0]",6,58840973.0
fcc58719-edd3-4ed6-a680-e8018b8a2c03,"['Inventory', 'Equipment Purchase', 'Technology Upgrade']","[6467081.0, 9835272.0, 39982994.0]",3,56285347.0
fd2fe01f-29a8-4c82-a1d2-3448a4d6437c,"['Marketing', 'Working Capital', 'Office Expansion', 'Equipment Purchase', 'Staff Hiring']","[1686964.0, 878809.0, 2481978.0, 1069046.0, 30945385.0]",5,37062182.0
fd3aa6d3-feaf-46d4-9e02-733c8aaa119c,"['Technology Upgrade', 'Staff Hiring']","[1811033.0, 67335614.0]",2,69146647.0
fdc4d6d0-8873-4b3d-b997-0d1d9140a7ad,"['Office Expansion', 'Marketing', 'Technology Upgrade']","[2893049.0, 1369560.0, 25025381.0]",3,29287990.0
fde150c8-7cad-4246-99eb-92d626a99e59,"['Office Expansion', 'Working Capital', 'Marketing']","[2479107.0, 1142539.0, 76693665.0]",3,80315311.0
