inquiry_id,ind_det_credit_debts_balance,ind_det_debts_interestRate,ind_det_debts_currentBalancet,ind_det_debts_monthlyPayment,ind_det_debts_originalAmount,ind_det_expenses_monthlyAmount,ind_det_incomes_tyoe,ind_det_incomes_amount,tax_account_connected,has_no_incomes,has_no_expenses,has_no_debts,has_no_credit_debts,years_in_industry,years_as_management,ever_filed_bankruptcy,ongoing_lawsuits,credit_check_consent,citizenship_status,equity_injection,business_purchase_price,is_providing_collateral,is_interested_in_refinancing_existing_debt,total_fund_amount,fund_use_count,fund_use_list,fund_amount_list,status,type,loan_amount,is_buying_business,is_primarily_selling_or_providing_services,is_operating_for_profit,is_primarily_lending_business,is_pyramid_sale_distribution_plan,is_deriving_gambling_revenue,is_engaged_in_illegal_activity,is_private_club_with_limited_membership,is_government_owned_entity,is_loan_packager,is_associate_with_criminal_history,is_equity_owned_by_lender_or_cdc,is_presenting_prurient_performances,is_defaulted_on_federal_loan,is_engaged_in_political_or_lobbying_activities,is_speculative_in_nature,is_primarily_earning_from_rent_interest_or_investments,is_for_profit_subsidiary_of_nonprofit,is_pawn_shop,is_owned_or_controlled_by_native_american_tribe,crm_score,has_crm,has_middesk,liens_found,litigations_found,watchlist_hit
26047016-561e-4374-8360-a66a53d1f828,"[155882, 392795, 204233]","[7.624430138428037, 6.849127086093717, 5.526323693660615]","[4098778, 13787460, 544146]","[17977, 114896, 9069]","[12753577, 15502013, 1000000]","[32258, 23776]",['investment'],[7671568],0,0,0,0,0,19,14,0,0,1,other,2022099,0.0,0,0,23553386.0,6,"['Technology Upgrade', 'Office Expansion', 'Inventory', 'Marketing', 'Research and Development', 'Working Capital']","[890064.0, 1822344.0, 2900804.0, 588291.0, 519818.0, 16832065.0]",in-progress,['commercialRealEstate'],23553386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,571.0,1.0,0.0,0.0,0.0,0.0
072c3d7c-9d9b-42db-95d3-bdf91a973d4f,"[2273689, 2917212, 171052]","[3.1779670520752266, 5.902136880603111, 3.806362651625162, 4.079657402394308, 5.009060114252587]","[21795555, 3698439, 960324, 164387, 233303]","[165118, 44029, 2964, 1522, 1767]","[31333731, 4866591, 5000000, 500000, 500000]","[71539, 468264, 102034, 316497]","['salary', 'salary', 'salary']","[20272144, 7239747, 22409983]",0,0,0,0,0,8,12,0,0,1,citizen,5733977,0.0,1,0,89961004.0,2,"['Equipment Purchase', 'Office Expansion']","[15394667.0, 74566337.0]",archived,['acquisition'],89961004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,1.0,0.0,0.0,0.0,0.0
eb09977e-86ff-4dc9-b247-ab54b9d01a27,"[901345, 506391, 102713]",[4.7015287590328185],[27994725],[233289],[38858954],"[124389, 115892, 74762, 134802]",['salary'],[18156309],0,0,0,0,0,8,28,0,0,1,other,14276924,0.0,0,0,64925498.0,7,"['Staff Hiring', 'Research and Development', 'Working Capital', 'Inventory', 'Technology Upgrade', 'Office Expansion', 'Marketing']","[8440217.0, 2765009.0, 1201236.0, 2653593.0, 3022275.0, 1337373.0, 45505795.0]",in-progress,['CAPLines'],64925498,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.0,1.0,0.0,0.0,0.0,0.0
df0d3d2f-dd60-482f-b305-e0b632b7a334,"[432275, 288042, 274975]","[5.090531673387769, 5.376688333268091, 7.0789272555507115]","[2746804, 4278274, 404510]","[8478, 16206, 2107]","[10648081, 7212883, 826152]","[59609, 67290]","['bonus', 'freelance']","[3057705, 5696940]",0,0,0,0,0,22,30,0,0,1,other,14871734,7081207.0,1,0,73579530.0,3,"['Equipment Purchase', 'Technology Upgrade', 'Research and Development']","[7248793.0, 4412274.0, 61918463.0]",submitted,['acquisition'],73579530,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.0,1.0,0.0,0.0,0.0,0.0
0cbfa9b3-c5f8-4055-b195-07b11afdf8ee,[305249],"[4.697788346343405, 3.64739565581487, 6.510323784512458]","[11011870, 493404, 1807481]","[101962, 2164, 10042]","[19442785, 15401227, 3007031]","[15979, 71649, 107347]","['salary', 'bonus', 'bonus']","[14846301, 4493743, 2146449]",0,0,0,0,0,22,21,0,0,1,other,23211220,7377114.0,0,0,91858760.0,3,"['Staff Hiring', 'Office Expansion', 'Marketing']","[14225270.0, 1736138.0, 75897352.0]",in-progress,"['workingCapital', 'acquisition']",91858760,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.0,1.0,0.0,0.0,0.0,0.0
5c76779e-04a3-4dde-a549-43cddd78d3d6,[104706],"[4.88042350198652, 7.052855766643929, 4.208235520406525]","[147140, 106973, 487443]","[1752, 557, 4062]","[6464651, 2034973, 500000]","[22947, 27908, 42296, 11033]","['investment', 'investment']","[2530432, 3421990]",0,0,0,0,0,30,20,1,0,1,citizen,2823289,1065170.0,0,0,39479142.0,5,"['Office Expansion', 'Technology Upgrade', 'Working Capital', 'Research and Development', 'Marketing']","[1302754.0, 550555.0, 1329310.0, 1090646.0, 35205877.0]",submitted,['acquisition'],39479142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.0,1.0,0.0,0.0,0.0,0.0
e8644895-1870-477c-b12e-32245bd8b7d6,"[362069, 343868, 305927, 710177]","[6.147512278900564, 4.31836310068307, 4.118744157518688]","[9523987, 204089, 1412731]","[66139, 4252, 16818]","[22911489, 1524284, 2712194]","[81538, 48108, 73611, 74128, 78521, 11714]","['bonus', 'bonus', 'salary']","[4097353, 1153389, 7020023]",0,0,0,0,0,22,23,0,1,1,citizen,9670149,0.0,1,0,43232273.0,7,"['Staff Hiring', 'Office Expansion', 'Equipment Purchase', 'Technology Upgrade', 'Working Capital', 'Inventory', 'Marketing']","[2488719.0, 3703970.0, 5561911.0, 1603358.0, 1074606.0, 2372151.0, 26427558.0]",in-progress,['supplies'],43232273,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,425.0,1.0,0.0,0.0,0.0,0.0
ded8c7ae-42ab-49d8-8e47-435cce3aa0c1,"[169418, 173260, 211289]","[4.46432990258708, 8.93995177367122, 3.8740635521485816, 7.418689963300679]","[4689366, 4330113, 16190913, 2450004]","[21710, 72169, 112437, 22685]","[9002135, 6172584, 21552301, 2452403]","[161448, 131261]","['investment', 'salary']","[9157416, 14607669]",0,0,0,0,0,1,22,0,1,1,citizen,10737900,9857354.0,0,0,88317674.0,3,"['Staff Hiring', 'Working Capital', 'Research and Development']","[4962736.0, 3989818.0, 79365120.0]",submitted,['acquisition'],88317674,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.0,1.0,0.0,0.0,0.0,0.0
5e39f10a-04c9-455c-b584-1fd5b987bcfb,"[710931, 373465]","[11.133775138195244, 18.98138728471025]","[2039594, 237613]","[33993, 6600]","[3065024, 1054297]","[53130, 36068, 60204]","['freelance', 'investment', 'bonus']","[9256121, 4657607, 521424]",0,0,0,0,0,26,29,0,0,1,permanentResident,6362170,9308052.0,1,0,80815282.0,2,"['Research and Development', 'Equipment Purchase']","[2241618.0, 78573664.0]",in-progress,['acquisition'],80815282,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.0,1.0,0.0,0.0,0.0,0.0
3d4e56e0-a09a-4d7e-ab03-fc128086e5e7,"[147215, 744788, 334116, 554306]","[11.639800548344326, 12.000854670106905, 5.861674284344023, 4.416204676439912, 10.638367110339027]","[350763, 436138, 6893031, 1234947, 432540]","[14615, 36345, 20515, 20582, 12015]","[357963, 2306397, 7851301, 5285857, 615522]","[64133, 99783, 212992, 54146, 222101]","['freelance', 'freelance', 'salary']","[8285033, 7007031, 8198517]",0,0,0,0,0,23,25,0,0,1,permanentResident,8497236,0.0,0,0,95314516.0,6,"['Research and Development', 'Technology Upgrade', 'Equipment Purchase', 'Marketing', 'Office Expansion', 'Working Capital']","[3845541.0, 6047792.0, 10581977.0, 683351.0, 6535485.0, 67620370.0]",submitted,['commercialRealEstate'],95314516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.0,1.0,0.0,0.0,0.0,0.0
e5bf26b0-81f5-4f08-8174-dce4a1d388ae,[382149],"[7.118612756807083, 7.4553954521246375, 5.2731541999736455, 5.1835114579875015]","[2394124, 454262, 19553231, 3407851]","[12469, 3441, 116388, 21845]","[4210974, 3435234, 45467835, 18566090]","[27779, 123646, 174425, 96029, 104910]","['salary', 'freelance', 'investment']","[13521386, 7943360, 1542013]",0,0,0,0,0,25,7,1,0,1,other,5221162,0.0,1,0,78943257.0,4,"['Marketing', 'Office Expansion', 'Technology Upgrade', 'Research and Development']","[10507774.0, 1813780.0, 6544488.0, 60077215.0]",archived,['CAPLines'],78943257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,570.0,1.0,0.0,0.0,0.0,0.0
194d08dc-4a5e-4421-871f-ab135370950a,"[440529, 168952]","[14.870293303671303, 9.767276809508981, 7.787647579171576]","[3122865, 951955, 169590]","[86746, 79330, 744]","[3994630, 2609894, 9494689]","[18854, 81678, 75979]","['investment', 'bonus', 'bonus']","[9607368, 969244, 506666]",0,0,0,0,0,3,3,0,1,1,citizen,2769986,0.0,1,0,10381171.0,4,"['Research and Development', 'Marketing', 'Inventory', 'Office Expansion']","[502378.0, 778268.0, 762884.0, 8337641.0]",archived,['acquisition'],10381171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.0,1.0,0.0,0.0,0.0,0.0
72269462-50e6-4508-9c77-73ef934b30c4,[207529],"[5.0915534372346505, 7.7303621243330225, 7.025671488158696, 8.052672862158182, 6.7818411184371366]","[3940411, 8207163, 4123532, 1203542, 486371]","[46910, 52610, 28636, 16716, 20265]","[6707282, 8662053, 5719523, 1335523, 491491]","[27244, 49998]",['investment'],[9350838],0,0,0,0,0,17,9,1,0,1,citizen,10167456,7496429.0,1,0,54146632.0,4,"['Inventory', 'Technology Upgrade', 'Working Capital', 'Research and Development']","[2748128.0, 1644202.0, 959364.0, 48794938.0]",submitted,"['acquisition', 'workingCapital']",54146632,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,680.0,1.0,0.0,0.0,0.0,0.0
6a532fdb-bdd6-47bb-a880-df2a568b9c5f,[183414],[5.43985129770757],[613914],[2842],[898971],"[15078, 16011, 11864, 18750, 20512]",['bonus'],[4794544],0,0,0,0,0,15,28,0,0,1,permanentResident,13127697,0.0,1,0,72434818.0,5,"['Office Expansion', 'Staff Hiring', 'Working Capital', 'Technology Upgrade', 'Inventory']","[4084989.0, 10056596.0, 958654.0, 1072784.0, 56261795.0]",in-progress,['workingCapital'],72434818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,655.0,1.0,0.0,0.0,0.0,0.0
3d304dda-275b-4f0e-b7b7-8ac79257072e,"[481910, 356917, 422353]",[7.730225303542442],[13333015],[138886],[14974417],"[77526, 103857, 119358, 260582]","['salary', 'salary']","[10960017, 23334836]",0,0,0,0,0,15,14,0,0,1,permanentResident,12178855,6505118.0,1,0,55233401.0,5,"['Working Capital', 'Staff Hiring', 'Marketing', 'Research and Development', 'Technology Upgrade']","[544348.0, 4481622.0, 5566145.0, 1759742.0, 42881544.0]",in-progress,"['acquisition', 'generalExpansion']",55233401,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.0,1.0,0.0,0.0,0.0,0.0
3449624b-5827-4ef3-8eb2-b41e0c94ee30,"[179749, 140426, 197309, 149571]",[5.067278979722928],[181865],[2526],[753331],"[18612, 11140, 16842]","['bonus', 'bonus']","[1118033, 1946452]",0,0,0,0,0,23,18,0,0,1,permanentResident,3492399,0.0,1,0,13700524.0,7,"['Working Capital', 'Inventory', 'Office Expansion', 'Marketing', 'Research and Development', 'Equipment Purchase', 'Technology Upgrade']","[593677.0, 1000802.0, 738921.0, 1457019.0, 500000.0, 1326669.0, 8083436.0]",submitted,['acquisition'],13700524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,837.0,1.0,0.0,0.0,0.0,0.0
a155e594-b8ee-4a6c-87aa-d14c4bb07bc9,"[313963, 280685]","[9.249745313547475, 4.135209896575951, 17.966199732120735]","[262558, 2268812, 178248]","[4376, 18907, 14854]","[265047, 5315003, 3491747]","[15819, 19742, 27469, 59733, 63481]",['investment'],[7200377],0,0,0,0,0,21,30,0,0,1,permanentResident,6953595,0.0,1,0,33194956.0,4,"['Equipment Purchase', 'Technology Upgrade', 'Research and Development', 'Office Expansion']","[7552108.0, 524948.0, 1130308.0, 23987592.0]",in-progress,['equipmentPurchase'],33194956,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.0,1.0,0.0,0.0,0.0,0.0
55f445de-23b7-4119-aefd-f1b96121a0b6,[467805],"[11.073663205997503, 7.011708352461552]","[695382, 3250870]","[9658, 54181]","[3706482, 13674098]","[51445, 32251, 52301, 79599, 15177, 20022]","['freelance', 'bonus', 'investment']","[5282908, 3342095, 2926967]",0,0,0,0,0,29,29,0,0,1,permanentResident,3437379,0.0,0,0,13120996.0,6,"['Staff Hiring', 'Inventory', 'Working Capital', 'Office Expansion', 'Research and Development', 'Marketing']","[1071505.0, 560672.0, 511257.0, 549690.0, 517694.0, 9910178.0]",submitted,['acquisition'],13120996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.0,1.0,0.0,0.0,0.0,0.0
abbdbcef-14d3-4a0a-a54d-ce312e8e41b6,"[556634, 558635, 164641, 735639]",[4.556617395685999],[4452292],[41225],[6798896],"[48118, 59214, 54724, 47071, 41604, 57251]",['freelance'],[10442430],0,0,0,0,0,19,6,0,1,1,permanentResident,14074472,0.0,0,0,53791758.0,7,"['Research and Development', 'Technology Upgrade', 'Staff Hiring', 'Inventory', 'Equipment Purchase', 'Office Expansion', 'Marketing']","[987466.0, 4247622.0, 6539811.0, 3982721.0, 8611541.0, 2855304.0, 26567293.0]",archived,"['generalExpansion', 'acquisition', 'supplies']",53791758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,557.0,1.0,0.0,0.0,0.0,0.0
7603ca0c-fa1d-4dc0-a635-586ce505dfb0,"[293492, 636311]",[14.598200687825686],[943442],[13103],[2020752],"[63768, 216843, 211746, 142359]","['freelance', 'salary', 'freelance']","[11756020, 9833469, 9417135]",0,0,0,0,0,6,10,0,1,1,permanentResident,14948193,0.0,0,0,95189613.0,6,"['Research and Development', 'Marketing', 'Inventory', 'Office Expansion', 'Technology Upgrade', 'Equipment Purchase']","[2160495.0, 2892102.0, 10189533.0, 5446819.0, 3183705.0, 71316959.0]",in-progress,['CAPLines'],95189613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0,1.0,0.0,0.0,0.0,0.0
0cbfd584-d58a-4aa3-8402-79676e9c1ebc,[100000],"[11.832202809864292, 16.944107312535984, 7.41572899734367]","[872887, 106348, 400343]","[14548, 2216, 3033]","[4163124, 3085010, 1092242]","[10009, 11242, 12907]",['bonus'],[2229323],0,0,0,0,0,21,19,0,0,1,citizen,2155688,9454574.0,1,0,17153441.0,6,"['Inventory', 'Equipment Purchase', 'Technology Upgrade', 'Working Capital', 'Marketing', 'Staff Hiring']","[820484.0, 3279467.0, 1024608.0, 500184.0, 1579534.0, 9949164.0]",in-progress,['acquisition'],17153441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.0,1.0,0.0,0.0,0.0,0.0
0c419101-35c1-4069-af87-42fb569653f6,[382957],"[5.517874644516643, 5.593891257513376, 5.143864585842223, 14.51834842623027, 11.306973567917254]","[23547549, 1430932, 546687, 133878, 792354]","[178391, 7950, 15186, 1594, 9433]","[27484567, 21010517, 1000000, 200000, 1000000]","[89861, 34452, 54107, 21245, 60418]","['freelance', 'salary', 'freelance']","[7604119, 5249281, 2267643]",0,0,0,0,0,14,27,1,0,1,permanentResident,9056156,0.0,1,0,63559491.0,5,"['Staff Hiring', 'Research and Development', 'Equipment Purchase', 'Working Capital', 'Marketing']","[9032272.0, 1497831.0, 3569961.0, 1508688.0, 47950739.0]",submitted,"['acquisition', 'workingCapital', 'commercialRealEstate']",63559491,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,785.0,1.0,0.0,0.0,0.0,0.0
a0d80c88-d19c-4b9a-956d-86fbcf44468e,"[100101, 100541, 102998, 103447]","[9.904337941140856, 6.134237652830917, 6.968198149157702, 5.658377193160671, 4.689409774318501]","[714778, 1019913, 954950, 1887103, 4863109]","[9927, 42496, 79579, 26210, 18421]","[1786446, 1123680, 2460507, 2186847, 5000000]","[21166, 20450, 49646, 19831]","['investment', 'bonus']","[3080851, 2806732]",0,0,0,0,0,26,8,1,1,1,citizen,20808079,0.0,0,0,74520746.0,4,"['Staff Hiring', 'Equipment Purchase', 'Inventory', 'Working Capital']","[14857482.0, 9364109.0, 7345145.0, 42954010.0]",in-progress,['commercialRealEstate'],74520746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.0,1.0,0.0,0.0,0.0,0.0
cf0dffa2-6c77-45fe-be78-98215f52a088,"[119288, 194417]","[14.390784851894018, 5.625441737277234, 5.132725394960046, 7.0848437769956245, 10.812416061780127]","[230408, 5553524, 5704661, 7938168, 5755867]","[6400, 24358, 31693, 132303, 119914]","[2869765, 13860724, 5899572, 8698833, 8814303]","[14095, 148567, 23135, 19280, 116170]","['freelance', 'bonus', 'salary']","[6021350, 4353571, 7020710]",0,0,0,0,0,4,25,0,0,1,permanentResident,4413278,7529558.0,0,0,14770587.0,6,"['Inventory', 'Staff Hiring', 'Technology Upgrade', 'Office Expansion', 'Marketing', 'Research and Development']","[1134082.0, 1310185.0, 870609.0, 1016497.0, 1077992.0, 9361222.0]",submitted,['acquisition'],14770587,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.0,1.0,0.0,0.0,0.0,0.0
84ca71b5-1579-41ff-a4a9-2ff65905881a,"[693414, 702322, 528967, 196791]","[18.454229969026514, 4.460304572260865, 7.142256203363294]","[562257, 13590725, 448942]","[11714, 87120, 18706]","[894743, 17756968, 4344741]","[41117, 123441, 132480, 79532, 134903]","['freelance', 'salary']","[6448245, 9999498]",0,0,0,0,0,3,9,0,0,1,citizen,9635889,0.0,0,0,89183475.0,6,"['Working Capital', 'Staff Hiring', 'Inventory', 'Research and Development', 'Equipment Purchase', 'Office Expansion']","[880354.0, 8707395.0, 1905806.0, 651510.0, 15955006.0, 61083404.0]",in-progress,['workingCapital'],89183475,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.0,1.0,0.0,0.0,0.0,0.0
a811e367-0367-4861-8878-beb590ea2e03,"[684902, 329866]","[5.096563941213573, 6.725802242878116, 4.833217192936238]","[19030931, 1266226, 2854908]","[113279, 9593, 10814]","[28849872, 5045061, 5000000]","[17135, 288593, 256958, 149701, 45344, 213420]","['bonus', 'bonus', 'salary']","[4787994, 4478246, 22496464]",0,0,0,0,0,8,5,1,1,1,other,3388787,9809787.0,0,0,42366400.0,7,"['Equipment Purchase', 'Technology Upgrade', 'Working Capital', 'Inventory', 'Staff Hiring', 'Marketing', 'Research and Development']","[3478857.0, 681531.0, 1238564.0, 1275969.0, 2013517.0, 4116049.0, 29561913.0]",in-progress,"['equipmentPurchase', 'acquisition', 'export']",42366400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.0,1.0,0.0,0.0,0.0,0.0
d053d67c-6d6a-4cee-9bb6-f3bf4c0f7022,"[172415, 161939]","[3.1139808056424907, 8.282585957971499, 5.662226211933701, 9.991226946783218]","[7611055, 920092, 1619958, 742669]","[27576, 10953, 13500, 12378]","[8245712, 4783153, 5000000, 1000000]","[13059, 20739, 20681, 28353, 15301]","['bonus', 'bonus', 'freelance']","[2982589, 2311872, 2897370]",0,0,0,0,0,25,21,1,1,1,permanentResident,5874228,3936293.0,1,0,94294703.0,7,"['Marketing', 'Research and Development', 'Staff Hiring', 'Inventory', 'Technology Upgrade', 'Office Expansion', 'Working Capital']","[12061809.0, 571091.0, 10066880.0, 10604900.0, 5657371.0, 5477030.0, 49855622.0]",submitted,['acquisition'],94294703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.0,1.0,0.0,0.0,0.0,0.0
11231aa8-0662-4432-81c2-3bbbf2ac0a11,[994803],"[13.910742004691564, 10.80001130721124, 6.048721522843843]","[2174453, 1539865, 3258554]","[45301, 42774, 16972]","[2537793, 1819525, 9684051]","[20900, 115768, 157746, 45093]","['investment', 'salary', 'salary']","[4884080, 5498883, 14286003]",0,0,0,0,0,25,24,1,0,1,other,13125444,0.0,1,0,57778538.0,4,"['Research and Development', 'Office Expansion', 'Staff Hiring', 'Equipment Purchase']","[1417354.0, 3218029.0, 3784264.0, 49358891.0]",submitted,['generalExpansion'],57778538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.0,1.0,0.0,0.0,0.0,0.0
b2b197f2-729b-4c99-aa48-417d8f8879dc,[654080],"[6.829917299564793, 6.196504931400149, 6.822551814897957, 12.43027394918703, 15.852298517000602]","[3417943, 17925403, 1515942, 315865, 676485]","[56966, 78620, 31582, 4387, 9396]","[4678863, 39962439, 2335869, 4682139, 1125154]","[61794, 103607, 11967]","['freelance', 'salary']","[11079876, 12442821]",0,0,0,0,0,15,3,0,1,1,other,2217854,0.0,1,0,14386544.0,2,"['Working Capital', 'Staff Hiring']","[655296.0, 13731248.0]",in-progress,"['workingCapital', 'acquisition']",14386544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.0,1.0,0.0,0.0,0.0,0.0
a0e478f5-8bbb-4fdd-8d62-b669cf68daf5,"[273680, 137175]","[6.813091079858037, 19.707896309505077, 3.558279276920553, 4.750486943822744, 10.561573974570171]","[1216389, 287108, 4512938, 608325, 201907]","[20273, 5981, 12536, 10139, 5609]","[4085096, 3487726, 5000000, 1000000, 1000000]","[20398, 12886]",['investment'],[9115232],0,0,0,0,0,26,11,1,0,1,other,14256259,0.0,1,0,74987659.0,4,"['Equipment Purchase', 'Inventory', 'Marketing', 'Office Expansion']","[6938224.0, 4710693.0, 5397477.0, 57941265.0]",submitted,['acquisition'],74987659,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.0,1.0,0.0,0.0,0.0,0.0
1b6726c5-d1ff-4bf4-8593-210429f516d3,"[1233265, 1307179]","[12.393126201257079, 4.097052876701258, 5.346407152093955, 19.68988028277819, 11.854000562525357]","[972787, 3456065, 15228983, 438220, 249282]","[81066, 15158, 48811, 7304, 3462]","[3502519, 8692826, 19723303, 1243578, 818878]","[19240, 54434, 205980, 152169]","['salary', 'salary']","[19610540, 16072314]",0,0,0,0,0,5,21,0,0,1,other,25063870,0.0,1,0,84103272.0,5,"['Inventory', 'Working Capital', 'Equipment Purchase', 'Staff Hiring', 'Marketing']","[10809503.0, 759531.0, 6377322.0, 5673077.0, 60483839.0]",submitted,['workingCapital'],84103272,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.0,1.0,0.0,0.0,0.0,0.0
2173d049-a79c-4557-b3d7-47369803c59e,"[1098972, 539071, 870517, 425195]","[5.966784079966745, 10.277965730726944]","[8397042, 6344123]","[63614, 176226]","[9226609, 8166090]","[140835, 295300, 176567, 241378, 269230, 307002]","['salary', 'bonus', 'salary']","[20958054, 4583976, 21028788]",0,0,0,0,0,4,9,0,1,1,other,15379627,0.0,1,0,82275146.0,5,"['Working Capital', 'Staff Hiring', 'Technology Upgrade', 'Research and Development', 'Inventory']","[2024074.0, 6065936.0, 4701167.0, 2222551.0, 67261418.0]",submitted,['workingCapital'],82275146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.0,1.0,0.0,0.0,0.0,0.0
10be4e72-7cda-49f8-931a-a3be6e86973b,"[392950, 3400407, 496632, 3286568]","[6.8341490638786695, 14.543921833785502]","[4820173, 634768]","[100420, 10579]","[9649175, 1582557]","[412324, 133411, 244021, 154087]","['salary', 'salary', 'salary']","[13202505, 17019700, 24886221]",0,0,0,0,0,13,16,0,0,1,permanentResident,11392128,4574460.0,1,0,86356022.0,5,"['Working Capital', 'Inventory', 'Technology Upgrade', 'Research and Development', 'Equipment Purchase']","[1782508.0, 7918437.0, 2533952.0, 3378789.0, 70742336.0]",in-progress,['acquisition'],86356022,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.0,1.0,0.0,0.0,0.0,0.0
b1eba5dc-a09f-41ba-aba6-093447e9fb53,"[1079163, 1043442, 415074, 197602]","[10.611783755438495, 9.816849208179402, 5.813042971171834]","[195954, 3019023, 5835493]","[2333, 35941, 25594]","[1972208, 3762742, 15092298]","[81074, 129177, 80597, 26895]","['freelance', 'investment', 'freelance']","[5733620, 2851955, 8432453]",0,0,0,0,0,14,25,0,0,1,permanentResident,13070680,5704884.0,1,0,43783750.0,2,"['Working Capital', 'Equipment Purchase']","[1162883.0, 42620867.0]",submitted,"['acquisition', 'commercialRealEstate']",43783750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.0,1.0,0.0,0.0,0.0,0.0
db64c1ee-7c3b-4712-aa89-26770c51a883,"[230781, 157137, 507333, 375530]","[5.702192001830883, 4.753556727965376]","[5547133, 3391041]","[92452, 56517]","[6815188, 7004550]","[111940, 95123, 36752, 29596, 110367, 58165]","['bonus', 'investment', 'freelance']","[3041150, 9477633, 2329751]",0,0,0,0,0,15,3,0,0,1,other,280776,0.0,1,0,1157029.0,3,"['Technology Upgrade', 'Marketing', 'Staff Hiring']","[500000.0, 500000.0, 157029.0]",in-progress,"['acquisition', 'CAPLines', 'equipmentPurchase', 'workingCapital']",1157029,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.0,1.0,0.0,0.0,0.0,0.0
b72960e3-13cc-412e-9572-c555f6c6a1f7,[147261],"[3.6640101768116944, 10.055285317240571, 6.734167364890322, 4.538880384845969]","[970514, 161840, 2400387, 3024201]","[4493, 6743, 12502, 10081]","[5000000, 200000, 5000000, 5000000]","[22558, 19118, 10199, 19238, 22606, 19243]",['investment'],[2651726],0,0,0,0,0,18,10,1,1,1,citizen,6337182,6894508.0,1,0,50286132.0,4,"['Working Capital', 'Equipment Purchase', 'Staff Hiring', 'Research and Development']","[638305.0, 7621180.0, 5734298.0, 36292349.0]",in-progress,"['acquisition', 'commercialRealEstate']",50286132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.0,1.0,0.0,0.0,0.0,0.0
b20b4d6e-84a5-4b51-8439-1173712d781e,"[343225, 292373]","[5.653908507670865, 15.420794119594312, 17.220630262905807, 10.533753484890527, 3.5389281985215932]","[6038508, 1881976, 965571, 354536, 4731849]","[27956, 31366, 11495, 7386, 17924]","[21677350, 4483046, 2524107, 5658771, 5000000]","[66511, 36269, 35604]","['bonus', 'freelance']","[533385, 11441058]",0,0,0,0,0,9,4,1,1,1,citizen,5972950,9021753.0,0,0,20638025.0,2,"['Technology Upgrade', 'Staff Hiring']","[1285977.0, 19352048.0]",submitted,['acquisition'],20638025,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.0,1.0,0.0,0.0,0.0,0.0
